Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-03-28,23883.08,24157.37,23616.55,23848.42,3864500000,0,0
2018-03-29,23949.18,24357.73,23805.35,24103.11,3565990000,0,0
2018-04-02,24076.6,24209.88,23329.2,23644.19,3598520000,0,0
2018-04-03,23698.33,24089.75,23569.91,24033.36,3392810000,0,0
2018-04-04,23654.15,24323.86,23446.34,24264.3,3350340000,0,0
2018-04-05,24313.91,24665.75,24257.34,24505.22,3178970000,0,0
2018-04-06,24373.6,24457.95,23733.36,23932.76,3299700000,0,0
2018-04-09,24037.52,24438.08,23882.29,23979.1,3062960000,0,0
2018-04-10,24198.95,24572.28,24178.12,24408.0,3543930000,0,0
2018-04-11,24274.19,24443.01,24070.26,24189.45,3020760000,0,0
2018-04-12,24302.82,24664.62,24261.58,24483.05,3021320000,0,0
2018-04-13,24582.82,24726.16,24221.26,24360.14,2960910000,0,0
2018-04-16,24483.15,24735.4,24385.79,24573.04,3019700000,0,0
2018-04-17,24681.79,25026.03,24605.47,24786.63,3234360000,0,0
2018-04-18,24820.85,24975.39,24584.81,24748.07,3383410000,0,0
2018-04-19,24711.3,24871.52,24469.79,24664.89,3349370000,0,0
2018-04-20,24657.39,24771.48,24328.54,24462.94,3388590000,0,0
2018-04-23,24488.07,24631.46,24275.52,24448.69,3017480000,0,0
2018-04-24,24579.94,24684.82,23796.02,24024.13,3706740000,0,0
2018-04-25,24070.2,24250.42,23715.22,24083.83,3499440000,0,0
2018-04-26,24128.72,24475.25,24010.57,24322.34,3665720000,0,0
2018-04-27,24342.14,24490.69,24109.55,24311.19,3219030000,0,0
2018-04-30,24410.41,24599.79,24088.51,24163.15,3734530000,0,0
2018-05-01,24117.29,24219.51,23739.42,24099.05,3559850000,0,0
2018-05-02,24097.63,24253.55,23820.36,23924.98,4010770000,0,0
2018-05-03,23836.23,24053.98,23486.21,23930.15,3851470000,0,0
2018-05-04,23865.22,24367.06,23746.55,24262.51,3327220000,0,0
2018-05-07,24317.66,24580.47,24196.83,24357.32,3237960000,0,0
2018-05-08,24341.35,24501.05,24137.43,24360.21,3717570000,0,0
2018-05-09,24399.18,24679.28,24246.08,24542.54,3909500000,0,0
2018-05-10,24591.66,24866.63,24506.77,24739.53,3333050000,0,0
2018-05-11,24758.64,24970.91,24631.0,24831.17,2862700000,0,0
2018-05-14,24879.37,25064.56,24786.08,24899.41,2972660000,0,0
2018-05-15,24809.55,24865.73,24550.99,24706.41,3290680000,0,0
2018-05-16,24722.32,24864.89,24591.66,24768.93,3202670000,0,0
2018-05-17,24752.4,24900.92,24567.32,24713.98,3475400000,0,0
2018-05-18,24707.72,24864.29,24566.95,24715.09,3368690000,0,0
2018-05-21,24883.06,25150.62,24837.13,25013.29,3019890000,0,0
2018-05-22,25047.55,25175.0,24777.5,24834.41,3366310000,0,0
2018-05-23,24757.71,24939.63,24556.07,24886.81,3326290000,0,0
2018-05-24,24877.36,24938.31,24579.2,24811.76,3256030000,0,0
2018-05-25,24781.29,24894.59,24618.72,24753.09,2995260000,0,0
2018-05-29,24606.59,24683.03,24205.95,24361.45,3736890000,0,0
2018-05-30,24467.83,24746.21,24404.35,24667.78,3561050000,0,0
2018-05-31,24620.79,24662.89,24317.45,24415.84,4235370000,0,0
2018-06-01,24542.09,24759.91,24477.3,24635.21,3684130000,0,0
2018-06-04,24727.55,24962.48,24656.83,24813.69,3376510000,0,0
2018-06-05,24820.12,24929.81,24653.43,24799.98,3517790000,0,0
2018-06-06,24854.14,25179.3,24783.15,25146.39,3651640000,0,0
2018-06-07,25192.14,25446.9,25036.43,25241.41,3711330000,0,0
2018-06-08,25209.29,25409.73,25073.89,25316.53,3123210000,0,0
2018-06-11,25336.67,25486.94,25202.2,25322.31,3232330000,0,0
2018-06-12,25346.82,25463.29,25170.52,25320.73,3401010000,0,0
2018-06-13,25328.65,25494.0,25122.22,25201.2,3779230000,0,0
2018-06-14,25254.65,25410.79,25058.19,25175.31,3526890000,0,0
2018-06-15,25116.71,25217.79,24820.98,25090.48,5428790000,0,0
2018-06-18,24944.28,25083.56,24732.61,24987.47,3287150000,0,0
2018-06-19,24763.59,24848.94,24480.64,24700.21,3661470000,0,0
2018-06-20,24771.17,24880.58,24543.33,24657.8,3327600000,0,0
2018-06-21,24639.21,24709.03,24338.05,24461.7,3300060000,0,0
2018-06-22,24526.97,24774.89,24430.2,24580.89,5450550000,0,0
2018-06-25,24463.73,24539.78,24030.19,24252.8,3655080000,0,0
2018-06-26,24281.89,24475.06,24146.34,24283.11,3555090000,0,0
2018-06-27,24303.11,24614.34,24083.86,24117.59,3776090000,0,0
2018-06-28,24064.19,24360.78,23920.48,24216.05,3428140000,0,0
2018-06-29,24323.93,24585.7,24199.1,24271.41,3565620000,0,0
2018-07-02,24161.53,24359.49,23967.78,24307.18,3073650000,0,0
2018-07-03,24359.39,24535.14,24122.68,24174.82,1911470000,0,0
2018-07-05,24285.82,24468.01,24134.71,24356.74,2953420000,0,0
2018-07-06,24352.47,24557.74,24223.47,24456.48,2554780000,0,0
2018-07-09,24519.2,24848.88,24502.8,24776.59,3050040000,0,0
2018-07-10,24806.97,25034.83,24748.52,24919.66,3063850000,0,0
2018-07-11,24789.48,24910.37,24575.82,24700.45,2964740000,0,0
2018-07-12,24802.9,25019.95,24741.37,24924.89,2821690000,0,0
2018-07-13,24926.07,25136.74,24784.63,25019.41,2614000000,0,0
2018-07-16,25025.58,25180.95,24875.05,25064.36,2812230000,0,0
2018-07-17,25033.92,25263.34,24888.3,25119.89,3050730000,0,0
2018-07-18,25133.79,25341.41,24977.4,25199.29,3089780000,0,0
2018-07-19,25139.15,25287.37,24932.93,25064.5,3266700000,0,0
2018-07-20,25041.14,25194.07,24881.26,25058.12,3230210000,0,0
2018-07-23,25036.9,25175.8,24885.86,25044.29,2907430000,0,0
2018-07-24,25092.43,25406.54,24966.07,25241.94,3417530000,0,0
2018-07-25,25183.7,25467.06,25017.75,25414.1,3553010000,0,0
2018-07-26,25468.55,25719.7,25332.4,25527.07,3653330000,0,0
2018-07-27,25520.52,25725.06,25270.79,25451.06,3415710000,0,0
2018-07-30,25439.32,25640.67,25156.98,25306.83,3245770000,0,0
2018-07-31,25345.21,25610.67,25226.95,25415.19,3892100000,0,0
2018-08-01,25461.63,25578.53,25206.14,25333.82,3496990000,0,0
2018-08-02,25256.45,25427.19,25014.63,25326.16,3467380000,0,0
2018-08-03,25360.37,25546.32,25213.8,25462.58,3030390000,0,0
2018-08-06,25437.43,25591.14,25299.44,25502.18,2874540000,0,0
2018-08-07,25551.65,25766.55,25481.03,25628.91,3162770000,0,0
2018-08-08,25615.72,25747.32,25450.99,25583.75,2972200000,0,0
2018-08-09,25589.79,25721.54,25413.06,25509.23,3047050000,0,0
2018-08-10,25401.19,25459.77,25154.58,25313.14,3256040000,0,0
2018-08-13,25327.19,25450.98,25118.4,25187.7,3158450000,0,0
2018-08-14,25215.69,25428.75,25118.71,25299.92,2976970000,0,0
2018-08-15,25235.37,25325.04,24890.61,25162.41,3645070000,0,0
2018-08-16,25294.97,25670.81,25294.97,25558.73,3219880000,0,0
2018-08-17,25550.8,25774.96,25428.7,25669.32,3024100000,0,0
2018-08-20,25727.7,25905.59,25601.76,25758.69,2748020000,0,0
2018-08-21,25786.99,25975.12,25675.42,25822.29,3147140000,0,0
2018-08-22,25825.06,25950.75,25642.37,25733.6,2689560000,0,0
2018-08-23,25714.86,25809.95,25543.61,25656.98,2713910000,0,0
2018-08-24,25688.58,25885.79,25635.28,25790.35,2596190000,0,0
2018-08-27,25882.71,26146.73,25831.61,26049.64,2854080000,0,0
2018-08-28,26092.7,26220.75,25967.67,26064.02,2683190000,0,0
2018-08-29,26082.53,26222.58,25955.94,26124.57,2791860000,0,0
2018-08-30,26099.01,26191.97,25891.28,25986.92,2802180000,0,0
2018-08-31,25964.85,26076.59,25817.74,25964.82,2880260000,0,0
2018-09-04,25916.07,26063.78,25711.63,25952.48,3077060000,0,0
2018-09-05,25919.84,26139.04,25726.92,25974.99,3241250000,0,0
2018-09-06,25973.02,26181.42,25795.85,25995.87,3139590000,0,0
2018-09-07,25951.02,26081.0,25728.38,25916.54,2946270000,0,0
2018-09-10,25991.91,26159.15,25762.08,25857.07,2731400000,0,0
2018-09-11,25841.14,26082.19,25660.2,25971.06,2899660000,0,0
2018-09-12,25989.07,26247.54,25780.15,25998.92,3264930000,0,0
2018-09-13,26083.94,26296.93,25953.49,26145.99,3254930000,0,0
2018-09-14,26169.56,26335.68,25988.69,26154.67,3149800000,0,0
2018-09-17,26151.66,26296.25,25948.0,26062.12,2947760000,0,0
2018-09-18,26076.21,26376.17,25979.57,26246.96,3074610000,0,0
2018-09-19,26287.84,26574.55,26175.87,26405.76,3280020000,0,0
2018-09-20,26519.39,26807.13,26461.09,26656.98,3337730000,0,0
2018-09-21,26726.25,26901.55,26566.76,26743.5,5607610000,0,0
2018-09-24,26705.25,26820.62,26421.89,26562.05,3372210000,0,0
2018-09-25,26601.58,26733.87,26396.37,26492.21,3285480000,0,0
2018-09-26,26536.86,26684.27,26308.73,26385.28,3388620000,0,0
2018-09-27,26385.28,26620.03,26306.35,26439.93,3060850000,0,0
2018-09-28,26407.66,26590.29,26276.79,26458.31,3432300000,0,0
2018-10-01,26598.36,26836.08,26491.77,26651.21,3364190000,0,0
2018-10-02,26648.91,26902.05,26507.6,26773.94,3401880000,0,0
2018-10-03,26833.47,27064.11,26697.42,26828.39,3598710000,0,0
2018-10-04,26784.08,26890.17,26411.28,26627.48,3496860000,0,0
2018-10-05,26632.77,26761.97,26263.98,26447.05,3328980000,0,0
2018-10-08,26399.45,26595.92,26130.57,26486.78,3330320000,0,0
2018-10-09,26469.19,26653.89,26220.89,26430.57,3520500000,0,0
2018-10-10,26441.73,26441.73,25593.65,25598.74,4501250000,0,0
2018-10-11,25518.39,25796.12,24883.32,25052.83,4890630000,0,0
2018-10-12,25407.63,25625.38,24944.82,25339.99,3966040000,0,0
2018-10-15,25332.46,25551.47,25126.67,25250.55,3300140000,0,0
2018-10-16,25351.53,25851.51,25303.41,25798.42,3428340000,0,0
2018-10-17,25705.87,25924.2,25399.79,25706.68,3321710000,0,0
2018-10-18,25645.56,25924.2,25399.79,25706.68,3616440000,0,0
2018-10-19,25421.09,25712.31,25241.43,25444.34,3566490000,0,0
2018-10-22,25492.14,25663.35,25155.97,25317.41,3307140000,0,0
2018-10-23,25038.46,25307.7,24768.79,25191.43,4348580000,0,0
2018-10-24,25172.88,25453.9,24468.32,24583.42,4709310000,0,0
2018-10-25,24740.42,25172.85,24483.27,24984.55,4634770000,0,0
2018-10-26,24770.25,25008.05,24380.54,24688.31,4803150000,0,0
2018-10-29,24818.98,25136.47,24108.68,24442.92,4673700000,0,0
2018-10-30,24482.04,24998.01,24245.27,24874.64,5106380000,0,0
2018-10-31,25008.82,25443.43,24926.28,25115.76,5112420000,0,0
2018-11-01,25142.08,25531.27,25108.11,25380.74,4708420000,0,0
2018-11-02,25443.6,25694.24,25023.06,25270.83,4237930000,0,0
2018-11-05,25261.47,25599.65,25146.07,25461.7,3623320000,0,0
2018-11-06,25452.83,25725.13,25341.99,25635.01,3510860000,0,0
2018-11-07,25788.46,26241.02,25629.32,26180.3,3914750000,0,0
2018-11-08,26139.59,26371.11,25963.12,26191.22,3630490000,0,0
2018-11-09,26149.11,26268.04,25780.79,25989.3,4019090000,0,0
2018-11-12,25959.33,26057.0,25312.77,25387.18,3670930000,0,0
2018-11-13,25321.21,25655.39,25063.11,25286.49,4091440000,0,0
2018-11-14,25388.08,25593.62,24918.34,25080.5,4402370000,0,0
2018-11-15,25061.48,25418.0,24717.26,25289.27,4179140000,0,0
2018-11-16,25242.35,25585.07,25036.49,25413.22,3975180000,0,0
2018-11-19,25392.61,25512.59,24838.16,25017.44,3772900000,0,0
2018-11-20,24618.68,24900.92,24158.24,24465.64,4357900000,0,0
2018-11-21,24541.65,24833.38,24362.24,24464.69,3233550000,0,0
2018-11-23,24336.4,24525.04,24139.43,24285.95,1651650000,0,0
2018-11-26,24364.13,24796.43,24331.72,24640.24,3443950000,0,0
2018-11-27,24557.02,24820.33,24334.98,24748.73,3485220000,0,0
2018-11-28,24832.84,25416.75,24716.11,25366.43,3951670000,0,0
2018-11-29,25343.65,25548.77,25103.32,25338.84,3560770000,0,0
2018-11-30,25307.14,25627.04,25109.28,25538.46,4658580000,0,0
2018-12-03,25779.57,26122.91,25588.87,25826.43,4186060000,0,0
2018-12-04,25752.56,25876.26,24957.02,25027.07,4499840000,0,0
2018-12-06,24737.42,25001.74,24196.53,24947.67,5141470000,0,0
2018-12-07,24918.82,25150.03,24271.1,24388.95,4216690000,0,0
2018-12-10,24360.95,24572.97,23840.74,24423.26,4151030000,0,0
2018-12-11,24719.91,24910.65,24199.1,24370.24,3905870000,0,0
2018-12-12,24509.09,24889.46,24447.64,24527.27,3958890000,0,0
2018-12-13,24575.86,24801.04,24395.83,24597.38,3927720000,0,0
2018-12-14,24408.04,24534.8,23945.84,24100.51,4035020000,0,0
2018-12-17,23986.83,24180.35,23443.67,23592.98,4616350000,0,0
2018-12-18,23769.13,24058.03,23467.03,23675.64,4470880000,0,0
2018-12-19,23693.33,24107.49,23144.65,23323.66,5127940000,0,0
2018-12-20,23224.12,23417.32,22617.53,22859.6,5585780000,0,0
2018-12-21,22871.74,23285.76,22356.62,22445.37,7609010000,0,0
2018-12-24,22317.28,22438.76,21751.59,21792.2,2613930000,0,0
2018-12-26,21857.73,22887.06,21668.53,22878.45,4233990000,0,0
2018-12-27,22629.06,23144.72,22233.45,23138.82,4096610000,0,0
2018-12-28,23213.61,23426.17,22928.18,23062.4,3702620000,0,0
2018-12-31,23153.94,23441.81,23068.03,23327.46,3442870000,0,0
2019-01-02,23058.61,23454.76,22818.94,23346.24,3733160000,0,0
2019-01-03,23176.39,23199.44,22599.5,22686.22,3822860000,0,0
2019-01-04,22894.92,23551.32,22894.92,23433.16,4213410000,0,0
2019-01-07,23474.26,23725.87,23252.97,23531.35,4104710000,0,0
2019-01-08,23680.32,23985.71,23510.7,23787.45,4083030000,0,0
2019-01-09,23844.27,24084.71,23703.16,23879.12,4052480000,0,0
2019-01-10,23811.11,24068.07,23612.95,24001.92,3704500000,0,0
2019-01-11,23940.01,24069.89,23727.85,23995.95,3434490000,0,0
2019-01-14,23880.53,24039.28,23691.13,23909.84,3664450000,0,0
2019-01-15,23914.11,24187.2,23732.59,24065.59,3572330000,0,0
2019-01-16,24139.91,24393.21,24016.5,24207.16,3863770000,0,0
2019-01-17,24147.09,24508.22,23986.12,24370.1,3772270000,0,0
2019-01-18,24534.19,24805.89,24381.9,24706.35,3986730000,0,0
2019-01-22,24607.76,24701.33,24206.15,24404.48,3908030000,0,0
2019-01-23,24577.25,24779.79,24283.82,24575.62,3335610000,0,0
2019-01-24,24579.96,24741.03,24328.74,24553.24,3433250000,0,0
2019-01-25,24687.21,24948.58,24546.63,24737.2,3814080000,0,0
2019-01-28,24596.98,24606.17,24260.09,24528.22,3612810000,0,0
2019-01-29,24519.62,24779.0,24398.34,24579.96,3504200000,0,0
2019-01-30,24826.52,25201.63,24625.52,25014.86,3867810000,0,0
2019-01-31,24954.48,25198.18,24704.11,24999.67,4917650000,0,0
2019-02-01,25025.31,25301.04,24860.06,25063.89,3759270000,0,0
2019-02-04,25062.12,25283.78,24865.5,25239.37,3359840000,0,0
2019-02-05,25287.93,25540.9,25191.73,25411.52,3560430000,0,0
2019-02-06,25371.57,25552.83,25208.12,25390.3,3472690000,0,0
2019-02-07,25265.81,25359.93,24954.21,25169.53,4099490000,0,0
2019-02-08,25042.36,25197.94,24812.09,25106.33,3622330000,0,0
2019-02-11,25142.81,25272.15,24956.55,25053.11,3361970000,0,0
2019-02-12,25152.03,25507.52,25134.88,25425.76,3827770000,0,0
2019-02-13,25480.86,25708.58,25403.96,25543.27,3670770000,0,0
2019-02-14,25460.65,25607.2,25243.44,25439.39,3836700000,0,0
2019-02-15,25564.63,25932.28,25563.14,25883.25,3641370000,0,0
2019-02-19,25849.85,26030.15,25729.7,25891.32,3533710000,0,0
2019-02-20,25872.26,26070.59,25758.8,25954.44,3835450000,0,0
2019-02-21,25922.41,26053.37,25683.15,25850.63,3559710000,0,0
2019-02-22,25906.27,26123.25,25829.44,26031.81,3427810000,0,0
2019-02-25,26126.15,26335.65,26022.66,26091.95,3804380000,0,0
2019-02-26,26051.61,26208.21,25872.5,26057.98,3645680000,0,0
2019-02-27,25995.6,26172.47,25787.81,25985.16,3767130000,0,0
2019-02-28,25984.28,26136.74,25773.67,25916.0,4396930000,0,0
2019-03-01,26019.67,26259.43,25858.53,26026.32,3972280000,0,0
2019-03-04,26122.19,26248.01,25579.48,25819.65,3919810000,0,0
2019-03-05,25829.07,25968.31,25648.3,25806.63,3585690000,0,0
2019-03-06,25818.76,25930.88,25573.65,25673.46,3786600000,0,0
2019-03-07,25645.45,25688.07,25295.81,25473.23,3904860000,0,0
2019-03-08,25347.38,25539.17,25117.42,25450.24,3423130000,0,0
2019-03-11,25208.0,25739.94,25121.6,25650.88,3749030000,0,0
2019-03-12,25600.3,25804.46,25391.42,25554.66,3414230000,0,0
2019-03-13,25637.23,25858.33,25459.26,25702.89,3766150000,0,0
2019-03-14,25692.31,25852.29,25565.42,25709.94,3469730000,0,0
2019-03-15,25720.96,26025.77,25564.37,25848.87,5962730000,0,0
2019-03-18,25801.88,26007.67,25672.51,25914.1,3552190000,0,0
2019-03-19,25987.87,26189.97,25772.86,25887.38,3620220000,0,0
2019-03-20,25867.79,26048.23,25572.39,25745.67,3771200000,0,0
2019-03-21,25688.44,26081.07,25599.01,25962.51,3546800000,0,0
2019-03-22,25844.65,25967.73,25402.54,25502.32,4237200000,0,0
2019-03-25,25490.72,25698.44,25262.15,25516.83,3376580000,0,0
2019-03-26,25649.56,25899.01,25460.34,25657.73,3266050000,0,0
2019-03-27,25676.34,25846.26,25400.07,25625.59,3372930000,0,0
2019-03-28,25693.32,25822.53,25535.03,25717.46,3158170000,0,0
2019-03-29,25827.31,26018.21,25686.65,25928.68,3740700000,0,0
2019-04-01,26075.1,26383.92,25948.75,26258.42,3500760000,0,0
2019-04-02,26213.55,26350.28,26023.99,26179.13,3246900000,0,0
2019-04-03,26238.03,26398.3,26052.27,26218.13,3550240000,0,0
2019-04-04,26213.42,26508.07,26103.34,26384.63,3015180000,0,0
2019-04-05,26427.56,26583.18,26288.97,26424.99,3146820000,0,0
2019-04-08,26312.67,26447.94,26129.69,26341.02,3054030000,0,0
2019-04-09,26243.54,26314.54,26012.56,26150.58,3007980000,0,0
2019-04-10,26173.71,26298.94,25993.17,26157.16,3062380000,0,0
2019-04-11,26188.21,26349.02,25942.03,26143.05,2938540000,0,0
2019-04-12,26357.79,26607.09,26123.42,26412.3,3688490000,0,0
2019-04-15,26407.76,26548.59,26207.55,26384.77,3088330000,0,0
2019-04-16,26482.19,26727.74,26226.37,26452.66,3402210000,0,0
2019-04-17,26468.53,26728.18,26183.13,26449.54,3602300000,0,0
2019-04-18,26463.37,26737.91,26322.13,26559.54,3506850000,0,0
2019-04-22,26510.77,26670.17,26336.76,26511.05,2997950000,0,0
2019-04-23,26513.83,26786.37,26389.92,26656.39,3635030000,0,0
2019-04-24,26652.56,26822.76,26437.46,26597.05,3448960000,0,0
2019-04-25,26426.37,26684.81,26179.91,26462.08,3425280000,0,0
2019-04-26,26454.62,26647.91,26254.29,26543.33,3248500000,0,0
2019-04-29,26559.87,26745.17,26380.94,26554.39,3118780000,0,0
2019-04-30,26594.56,26779.49,26312.06,26592.91,3919330000,0,0
2019-05-01,26639.06,26828.32,26364.69,26430.14,3645850000,0,0
2019-05-02,26407.15,26550.15,26116.36,26307.79,3778890000,0,0
2019-05-03,26379.14,26624.82,26281.9,26504.95,3338120000,0,0
2019-05-06,26160.62,26508.37,25960.0,26438.48,3181520000,0,0
2019-05-07,26276.9,26276.9,25764.84,25965.09,3767100000,0,0
2019-05-08,25933.79,26181.57,25787.36,25967.33,3485790000,0,0
2019-05-09,25878.85,25884.89,25517.39,25828.36,3638820000,0,0
2019-05-10,25763.72,26032.4,25430.01,25942.37,3529600000,0,0
2019-05-13,25568.06,25620.15,25164.7,25324.99,3894030000,0,0
2019-05-14,25384.03,25755.21,25301.86,25532.05,3322720000,0,0
2019-05-15,25400.13,25776.1,25272.7,25648.02,3125950000,0,0
2019-05-16,25692.14,26086.62,25623.67,25862.68,3338060000,0,0
2019-05-17,25719.95,26000.39,25564.8,25764.0,3257950000,0,0
2019-05-20,25655.31,25842.77,25480.64,25679.9,3288870000,0,0
2019-05-21,25782.34,25995.67,25660.29,25877.33,3218700000,0,0
2019-05-22,25818.46,25878.21,25755.11,25776.61,3192510000,0,0
2019-05-23,25657.99,25657.99,25328.09,25490.47,3891980000,0,0
2019-05-24,25551.07,25776.24,25429.4,25585.69,2887390000,0,0
2019-05-28,25616.55,25717.63,25342.28,25347.77,4121410000,0,0
2019-05-29,25231.46,25231.46,24938.24,25126.41,3700050000,0,0
2019-05-30,25139.94,25218.54,25066.75,25169.88,3273790000,0,0
2019-05-31,25046.31,25046.31,24809.51,24815.04,3981020000,0,0
2019-06-03,24830.2,24935.21,24680.57,24819.78,3943810000,0,0
2019-06-04,24962.82,25343.77,24962.82,25332.18,3810430000,0,0
2019-06-05,25451.0,25544.66,25373.58,25539.57,3548830000,0,0
2019-06-06,25567.45,25800.3,25518.05,25720.66,3396410000,0,0
2019-06-07,25768.72,26072.75,25768.72,25983.94,3220250000,0,0
2019-06-10,26090.22,26210.61,26054.31,26062.68,3209210000,0,0
2019-06-11,26180.59,26248.67,25998.87,26048.51,3548420000,0,0
2019-06-12,26040.3,26082.1,25958.66,26004.83,3034130000,0,0
2019-06-13,26036.94,26146.91,25995.71,26106.77,3069810000,0,0
2019-06-14,26076.36,26162.28,25988.09,26089.61,2922330000,0,0
2019-06-17,26108.5,26165.78,26049.8,26112.53,2810140000,0,0
2019-06-18,26228.9,26527.19,26227.8,26465.54,3437620000,0,0
2019-06-19,26490.16,26569.75,26415.05,26504.0,3287890000,0,0
2019-06-20,26665.38,26798.63,26539.69,26753.17,3905940000,0,0
2019-06-21,26749.12,26907.37,26705.87,26719.13,5000120000,0,0
2019-06-24,26727.61,26806.52,26723.37,26727.54,3136250000,0,0
2019-06-25,26731.61,26752.31,26527.66,26548.22,3578050000,0,0
2019-06-26,26599.42,26660.04,26536.33,26536.82,3478130000,0,0
2019-06-27,26523.72,26607.24,26465.32,26526.58,3122920000,0,0
2019-06-28,26605.93,26638.35,26522.27,26599.96,5420700000,0,0
2019-07-01,26805.86,26890.64,26616.21,26717.43,3513270000,0,0
2019-07-02,26719.53,26787.56,26632.65,26786.68,3206840000,0,0
2019-07-03,26832.32,26966.0,26831.44,26966.0,1963720000,0,0
2019-07-05,26867.75,26950.81,26733.33,26922.12,2434210000,0,0
2019-07-08,26835.64,26839.14,26744.87,26806.14,2904550000,0,0
2019-07-09,26725.12,26807.7,26665.57,26783.49,3028210000,0,0
2019-07-10,26851.96,26983.45,26813.11,26860.2,3154240000,0,0
2019-07-11,26950.16,27088.45,26916.32,27088.08,3154620000,0,0
2019-07-12,27139.49,27333.79,27135.45,27332.03,2974960000,0,0
2019-07-15,27364.69,27364.69,27294.17,27359.16,2874970000,0,0
2019-07-16,27349.32,27398.68,27290.24,27335.63,3290650000,0,0
2019-07-17,27320.91,27343.06,27218.38,27219.85,3181600000,0,0
2019-07-18,27191.98,27266.81,27068.79,27222.97,3296580000,0,0
2019-07-19,27246.38,27342.96,27145.78,27154.2,3260360000,0,0
2019-07-22,27174.18,27227.77,27088.9,27171.9,3003720000,0,0
2019-07-23,27231.86,27368.81,27204.58,27349.19,3313660000,0,0
2019-07-24,27262.24,27291.04,27191.12,27269.97,3428980000,0,0
2019-07-25,27247.39,27298.43,27062.48,27140.98,3645270000,0,0
2019-07-26,27166.0,27213.7,27123.25,27192.45,3257590000,0,0
2019-07-29,27192.24,27275.85,27178.06,27221.35,3203710000,0,0
2019-07-30,27145.39,27224.36,27069.86,27198.02,3634330000,0,0
2019-07-31,27244.67,27281.65,26719.6,26864.27,4623430000,0,0
2019-08-01,26879.86,27175.59,26548.71,26583.42,4762300000,0,0
2019-08-02,26528.66,26570.02,26249.22,26485.01,3874660000,0,0
2019-08-05,26259.23,26259.23,25523.38,25717.74,4513730000,0,0
2019-08-06,25810.62,26038.68,25710.87,26029.52,4154240000,0,0
2019-08-07,25814.22,26073.21,25440.39,26007.07,4491750000,0,0
2019-08-08,26086.52,26383.61,26038.1,26378.19,4106370000,0,0
2019-08-09,26337.09,26413.36,26097.64,26287.44,3350640000,0,0
2019-08-12,26169.91,26178.95,25824.94,25896.44,2851630000,0,0
2019-08-13,25888.88,26426.97,25833.25,26279.91,3853600000,0,0
2019-08-14,26035.08,26035.08,25471.59,25479.42,4312530000,0,0
2019-08-15,25514.25,25639.69,25339.6,25579.39,4038000000,0,0
2019-08-16,25678.17,25929.65,25678.17,25886.01,3498150000,0,0
2019-08-19,26020.06,26222.32,26020.06,26135.79,3212880000,0,0
2019-08-20,26086.86,26160.12,25952.0,25962.44,3066300000,0,0
2019-08-21,26145.36,26268.32,26141.77,26202.73,3011190000,0,0
2019-08-22,26271.64,26388.78,26099.01,26252.24,2890880000,0,0
2019-08-23,26134.21,26320.29,25507.18,25628.9,3937300000,0,0
2019-08-26,25826.05,25941.25,25716.39,25898.83,2857600000,0,0
2019-08-27,26014.46,26054.02,25721.85,25777.9,3533630000,0,0
2019-08-28,25712.99,26041.57,25637.43,26036.1,3097420000,0,0
2019-08-29,26249.09,26408.84,26185.71,26362.25,3176190000,0,0
2019-08-30,26476.39,26514.62,26295.59,26403.28,3008450000,0,0
2019-09-03,26198.26,26198.26,25978.22,26118.02,3426790000,0,0
2019-09-04,26301.99,26362.35,26244.44,26355.47,3163260000,0,0
2019-09-05,26603.15,26836.3,26603.15,26728.15,3890700000,0,0
2019-09-06,26790.25,26860.87,26708.39,26797.46,3208280000,0,0
2019-09-09,26866.23,26900.83,26762.18,26835.51,4002890000,0,0
2019-09-10,26805.83,26909.43,26717.05,26909.43,4390770000,0,0
2019-09-11,26928.05,27137.04,26885.48,27137.04,3927550000,0,0
2019-09-12,27197.32,27306.73,27105.01,27182.45,3791860000,0,0
2019-09-13,27216.67,27277.55,27193.95,27219.52,3520060000,0,0
2019-09-16,27146.06,27172.87,27032.56,27076.82,4274640000,0,0
2019-09-17,27010.12,27110.8,26984.14,27110.8,3671840000,0,0
2019-09-18,27075.39,27161.93,26899.15,27147.08,3435540000,0,0
2019-09-19,27186.05,27272.17,27064.21,27094.79,3251290000,0,0
2019-09-20,27102.18,27194.75,26926.68,26935.07,6094740000,0,0
2019-09-23,26851.45,27011.07,26831.34,26949.99,3186590000,0,0
2019-09-24,27034.07,27079.68,26704.96,26807.77,3868160000,0,0
2019-09-25,26866.71,27016.56,26755.86,26970.71,3318870000,0,0
2019-09-26,27004.11,27015.07,26803.84,26891.12,3077240000,0,0
2019-09-27,26987.26,27012.54,26715.82,26820.25,3243650000,0,0
2019-09-30,26852.33,26998.86,26852.33,26916.83,3247610000,0,0
2019-10-01,26962.54,27046.21,26562.22,26573.04,3558040000,0,0
2019-10-02,26425.86,26438.04,25974.12,26078.62,3912520000,0,0
2019-10-03,26039.02,26205.2,25743.46,26201.04,3503640000,0,0
2019-10-04,26271.7,26590.74,26271.7,26573.72,2990830000,0,0
2019-10-07,26502.33,26655.84,26424.54,26478.02,2940140000,0,0
2019-10-08,26276.59,26421.81,26139.8,26164.04,3356450000,0,0
2019-10-09,26308.23,26424.31,26249.75,26346.01,2726820000,0,0
2019-10-10,26317.35,26603.31,26314.51,26496.67,3217250000,0,0
