Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
25-10-2016,56.82,57.3,56.77,56.95,35137200,0,0
26-10-2016,56.78,57.14,56.46,56.61,29911600,0,0
27-10-2016,56.59,56.8,56.11,56.12,28479900,0,0
28-10-2016,56.03,56.51,55.63,55.9,33574700,0,0
31-10-2016,56.17,56.42,55.95,55.95,26434700,0,0
01-11-2016,56,56.04,55.32,55.84,24533000,0,0
02-11-2016,55.86,55.96,55.37,55.49,22147000,0,0
03-11-2016,55.58,55.69,55.19,55.29,21600400,0,0
04-11-2016,54.76,55.35,54.64,54.82,28697000,0,0
07-11-2016,55.82,56.51,55.82,56.42,31664800,0,0
08-11-2016,56.54,56.75,56.16,56.46,22935400,0,0
09-11-2016,56.02,56.57,55.28,56.18,49632500,0,0
10-11-2016,56.47,56.48,53.81,54.81,57822400,0,0
11-11-2016,54.37,55.2,54.17,55.11,38767800,0,0
14-11-2016,55.11,55.16,53.48,54.27,41328400,0,0
15-11-2016,54.83,55.92,54.82,55.34,35904100,0.39,0
16-11-2016,55.41,56.08,55.28,56.07,27332500,0,0
17-11-2016,56.79,57.29,56.37,57,32132700,0,0
18-11-2016,57.13,57.47,56.68,56.73,27686300,0,0
21-11-2016,56.87,57.31,56.8,57.21,19652600,0,0
22-11-2016,57.32,57.59,57.16,57.45,23206700,0,0
23-11-2016,57.35,57.44,56.64,56.78,21848900,0,0
25-11-2016,56.68,56.9,56.52,56.9,8409600,0,0
28-11-2016,56.72,57.36,56.6,56.98,20732600,0,0
29-11-2016,57.01,57.73,56.89,57.43,22366700,0,0
30-11-2016,57.21,57.51,56.61,56.65,34655400,0,0
01-12-2016,56.5,56.54,55.41,55.65,34542100,0,0
02-12-2016,55.54,55.9,55.27,55.7,25515700,0,0
05-12-2016,56.12,56.96,55.99,56.61,23552700,0,0
06-12-2016,56.81,56.83,56.21,56.35,19907000,0,0
07-12-2016,56.41,57.7,56.21,57.69,30809000,0,0
08-12-2016,57.62,57.89,57.19,57.35,21220800,0,0
09-12-2016,57.51,58.27,57.46,58.25,27349400,0,0
12-12-2016,58.11,58.56,58.02,58.44,20198100,0,0
13-12-2016,58.75,59.62,58.51,59.2,35718900,0,0
14-12-2016,59.22,59.64,58.78,58.92,30352700,0,0
15-12-2016,58.94,59.36,58.56,58.83,27669900,0,0
16-12-2016,59.17,59.17,58.39,58.56,42453100,0,0
19-12-2016,58.81,59.95,58.68,59.8,34338200,0,0
20-12-2016,59.87,59.97,59.25,59.73,26028400,0,0
21-12-2016,59.63,59.88,59.33,59.73,17096300,0,0
22-12-2016,60.01,60.26,59.61,59.74,22176600,0,0
23-12-2016,59.64,59.73,59.03,59.45,12403800,0,0
27-12-2016,59.42,60.23,59.42,59.48,11763200,0,0
28-12-2016,59.6,59.6,59.06,59.21,14653300,0,0
29-12-2016,59.09,59.41,58.97,59.13,10250600,0,0
30-12-2016,59.18,59.21,58.31,58.41,25579900,0,0
03-01-2017,59.02,59.07,58.4,58.83,20694100,0,0
04-01-2017,58.73,58.99,58.39,58.56,21340000,0,0
05-01-2017,58.46,58.9,58.31,58.56,24876000,0,0
06-01-2017,58.56,59.36,58.32,59.07,19922900,0,0
09-01-2017,59,59.3,58.79,58.88,20382700,0,0
10-01-2017,58.97,59.29,58.54,58.86,18593000,0,0
11-01-2017,58.86,59.44,58.69,59.4,21517300,0,0
12-01-2017,59.28,59.6,58.23,58.86,20968200,0,0
13-01-2017,58.86,59.1,58.61,58.94,19422300,0,0
17-01-2017,58.92,58.94,58.31,58.78,20664000,0,0
18-01-2017,58.91,58.94,58.39,58.75,19670100,0,0
19-01-2017,58.51,59.2,58.47,58.56,18451700,0,0
20-01-2017,58.91,59.05,58.63,58.98,30213500,0,0
23-01-2017,58.94,59.33,58.82,59.18,23097600,0,0
24-01-2017,59.41,59.92,59.17,59.71,24672900,0,0
25-01-2017,60.11,60.26,59.64,59.86,23672700,0,0
26-01-2017,60.27,60.67,59.74,60.42,43554600,0,0
27-01-2017,61.47,61.96,61,61.83,44818000,0,0
30-01-2017,61.75,61.84,60.91,61.22,31651400,0,0
31-01-2017,60.97,61.24,60.41,60.77,25270500,0,0
01-02-2017,60.5,60.74,59.66,59.77,39671500,0,0
02-02-2017,59.46,59.61,58.99,59.38,45827000,0,0
03-02-2017,59.69,59.88,59.29,59.86,30301800,0,0
06-02-2017,59.69,59.83,59.35,59.82,19796400,0,0
07-02-2017,59.92,59.95,59.44,59.63,20277200,0,0
08-02-2017,59.76,59.98,59.43,59.54,18096400,0,0
09-02-2017,59.71,60.58,59.52,60.22,22644400,0,0
10-02-2017,60.4,60.44,60.14,60.16,18170700,0,0
13-02-2017,60.39,60.97,60.28,60.84,22920100,0,0
14-02-2017,60.91,61.21,60.55,61.07,23108400,0.39,0
15-02-2017,61,61.07,60.68,61.03,17005200,0,0
16-02-2017,61.23,61.7,60.94,61.02,20546300,0,0
17-02-2017,60.97,61.18,60.81,61.11,21248800,0,0
21-02-2017,61.1,61.42,60.95,60.99,20655900,0,0
22-02-2017,60.84,60.9,60.57,60.87,19292700,0,0
23-02-2017,60.92,61.22,60.71,61.11,20273100,0,0
24-02-2017,61.03,61.28,60.66,61.11,21796800,0,0
27-02-2017,61.04,61.04,60.57,60.74,15871500,0,0
28-02-2017,60.6,60.72,60.3,60.51,23239800,0,0
01-03-2017,60.65,61.46,60.55,61.42,26937500,0,0
02-03-2017,61.18,61.24,60.41,60.54,24539600,0,0
03-03-2017,60.52,60.79,60.17,60.76,18135900,0,0
06-03-2017,60.5,61.06,60.35,60.78,18750300,0,0
07-03-2017,60.71,61.26,60.71,60.9,18521000,0,0
08-03-2017,60.77,61.55,60.76,61.46,21510900,0,0
09-03-2017,61.65,61.66,60.98,61.22,19846800,0,0
10-03-2017,61.58,61.72,61.24,61.41,19538200,0,0
13-03-2017,61.48,61.65,61.07,61.2,20100000,0,0
14-03-2017,61.03,61.05,60.67,60.91,14280200,0,0
15-03-2017,61.05,61.4,60.76,61.24,24833800,0,0
16-03-2017,61.24,61.25,60.81,61.13,20674300,0,0
17-03-2017,61.39,61.7,61.17,61.35,49219700,0,0
20-03-2017,61.39,61.64,61.21,61.41,14598100,0,0
21-03-2017,61.65,61.95,60.65,60.73,26640500,0,0
22-03-2017,60.64,61.6,60.64,61.5,20680000,0,0
23-03-2017,61.42,61.7,61.25,61.35,19269200,0,0
24-03-2017,61.81,61.9,61.25,61.45,22617100,0,0
27-03-2017,61.12,61.68,60.86,61.57,18614700,0,0
28-03-2017,61.43,61.92,61.14,61.75,20080400,0,0
29-03-2017,61.59,61.95,61.42,61.92,13618400,0,0
30-03-2017,61.87,62.4,61.81,62.14,15122800,0,0
31-03-2017,62.09,62.6,61.9,62.29,21040300,0,0
03-04-2017,62.24,62.36,61.65,61.99,20400900,0,0
04-04-2017,61.84,62.24,61.74,62.16,12997400,0,0
05-04-2017,62.7,62.75,61.89,62,21448600,0,0
06-04-2017,62.04,62.47,61.93,62.16,18103500,0,0
07-04-2017,62.28,62.38,61.89,62.12,14108500,0,0
10-04-2017,62.05,62.25,61.81,61.97,17952700,0,0
11-04-2017,62.04,62.05,61.33,61.93,18791500,0,0
12-04-2017,61.87,61.95,61.58,61.69,17108500,0,0
13-04-2017,61.75,62.29,61.42,61.42,17896500,0,0
17-04-2017,61.51,61.94,61.48,61.93,16689300,0,0
18-04-2017,61.78,62.14,61.62,61.84,15155600,0,0
19-04-2017,62.09,62.18,61.37,61.51,26992800,0,0
20-04-2017,61.91,62.18,61.6,61.95,22299500,0,0
21-04-2017,62.11,63.08,61.9,62.8,32522600,0,0
24-04-2017,63.82,63.99,63.46,63.86,29770000,0,0
25-04-2017,64.21,64.35,63.93,64.23,30242700,0,0
26-04-2017,64.38,64.6,63.95,64.15,26190800,0,0
27-04-2017,64.45,64.67,63.91,64.56,34971000,0,0
28-04-2017,65.17,65.39,64.02,64.74,39548800,0,0
01-05-2017,64.95,65.78,64.78,65.64,31954400,0,0
02-05-2017,65.93,65.93,65.38,65.54,23906100,0,0
03-05-2017,65.61,65.61,64.98,65.33,28928000,0,0
04-05-2017,65.28,65.33,64.91,65.08,21749400,0,0
05-05-2017,65.16,65.28,64.77,65.26,19128800,0,0
08-05-2017,65.23,65.3,64.71,65.2,18566100,0,0
09-05-2017,65.12,65.52,64.95,65.29,22858400,0,0
10-05-2017,65.25,65.78,65.18,65.55,17977800,0,0
11-05-2017,64.65,65,64.42,64.74,28789400,0,0
12-05-2017,64.89,64.89,64.35,64.67,18714100,0,0
15-05-2017,64.44,64.76,63.9,64.72,31530300,0,0
16-05-2017,64.9,66.05,64.83,66.02,34956000,0.39,0
17-05-2017,65.52,65.72,64.14,64.18,30548800,0,0
18-05-2017,64.11,64.8,63.86,64.4,25201300,0,0
19-05-2017,64.2,64.77,64.14,64.38,26961100,0,0
22-05-2017,64.57,65.15,64.2,65.11,16237600,0,0
23-05-2017,65.36,65.39,65.04,65.32,15425800,0,0
24-05-2017,65.51,65.51,65.11,65.41,14593900,0,0
25-05-2017,65.6,66.47,65.54,66.22,21854100,0,0
26-05-2017,66.39,66.79,66.12,66.54,19827900,0,0
30-05-2017,66.38,66.97,66.36,66.97,17072800,0,0
31-05-2017,67.08,67.28,66.4,66.43,30436400,0,0
01-06-2017,66.81,67.16,66.06,66.68,21603600,0,0
02-06-2017,67,68.35,66.81,68.25,34770300,0,0
05-06-2017,68.45,69.33,68.3,68.75,33316800,0,0
06-06-2017,68.77,69.07,68.74,68.98,31511100,0,0
07-06-2017,69.09,69.21,68.43,68.85,22301800,0,0
08-06-2017,68.97,68.98,68.01,68.43,24588300,0,0
09-06-2017,68.52,68.56,65.24,66.88,49187400,0,0
12-06-2017,65.87,66.52,64.8,66.37,47761700,0,0
13-06-2017,66.6,67.36,66.54,67.2,25258600,0,0
14-06-2017,67.45,67.63,66.04,66.84,25510700,0,0
15-06-2017,65.89,66.78,65.44,66.49,26068700,0,0
16-06-2017,66.32,66.61,65.84,66.58,48345100,0,0
19-06-2017,67.06,67.47,66.91,67.41,23798300,0,0
20-06-2017,67.36,67.41,66.46,66.49,21512200,0,0
21-06-2017,66.78,67.17,66.52,66.84,19891100,0,0
22-06-2017,67.09,67.14,66.3,66.83,22965700,0,0
23-06-2017,66.67,67.77,66.5,67.73,27617300,0,0
26-06-2017,67.91,68.21,67,67.08,19607000,0,0
27-06-2017,66.68,66.75,65.8,65.83,25215100,0,0
28-06-2017,65.83,66.43,65.43,66.39,25806200,0,0
29-06-2017,65.99,66.1,64.76,65.14,28918700,0,0
30-06-2017,65.42,65.99,65.38,65.56,24161100,0,0
03-07-2017,65.94,66.2,64.7,64.84,16165500,0,0
05-07-2017,64.93,66.05,64.89,65.71,21176300,0,0
06-07-2017,64.93,65.42,64.79,65.22,21117600,0,0
07-07-2017,65.34,66.43,65.34,66.07,16878300,0,0
10-07-2017,66.07,66.82,65.82,66.56,15014500,0,0
11-07-2017,66.58,67.23,66.34,66.57,17460000,0,0
12-07-2017,67.24,67.8,67.1,67.67,17750900,0,0
13-07-2017,68.01,68.52,67.83,68.26,20269800,0,0
14-07-2017,68.71,69.69,68.44,69.22,25868100,0,0
17-07-2017,69.24,69.86,69.17,69.77,21803900,0,0
18-07-2017,69.52,69.8,69.11,69.72,26435300,0,0
19-07-2017,69.91,70.42,69.86,70.25,22416200,0,0
20-07-2017,70.56,70.67,69.7,70.59,42361000,0,0
21-07-2017,69.86,70.66,69.6,70.19,46717100,0,0
24-07-2017,69.94,70.15,69.56,70,21394800,0,0
25-07-2017,70.19,70.68,69.91,70.57,22018700,0,0
26-07-2017,70.71,70.75,70.2,70.43,16252200,0,0
27-07-2017,70.16,70.78,68.79,69.59,36844200,0,0
28-07-2017,69.12,69.73,69,69.47,18306700,0,0
31-07-2017,69.72,69.85,68.87,69.15,23600100,0,0
01-08-2017,69.53,69.83,68.95,69.03,22132300,0,0
02-08-2017,69.01,69.02,67.95,68.73,26499200,0,0
03-08-2017,68.66,68.9,68.34,68.63,18214400,0,0
04-08-2017,68.86,69.47,68.71,69.13,22579000,0,0
07-08-2017,69.24,69.34,68.73,68.86,18705700,0,0
08-08-2017,68.57,69.56,68.24,69.23,22044600,0,0
09-08-2017,68.72,68.97,68.53,68.93,22213400,0,0
10-08-2017,68.39,68.66,67.86,67.92,24734500,0,0
11-08-2017,68.11,69.15,67.8,68.96,21443700,0,0
14-08-2017,69.49,70.12,69.39,69.99,20096600,0,0
15-08-2017,70.37,70.37,69.84,70.01,19181400,0.39,0
16-08-2017,70.13,70.86,69.97,70.43,18150400,0,0
17-08-2017,70.36,70.64,69.23,69.23,22977500,0,0
18-08-2017,69.11,69.65,68.78,69.32,18761500,0,0
21-08-2017,69.3,69.31,68.56,68.99,17734800,0,0
22-08-2017,69.18,70.03,69.18,69.96,14343700,0,0
23-08-2017,69.77,69.95,69.35,69.54,13766500,0,0
24-08-2017,69.55,69.67,68.91,69.51,17098300,0,0
25-08-2017,69.67,70.14,69.31,69.63,12794300,0,0
28-08-2017,69.86,69.89,69.37,69.64,14569700,0,0
29-08-2017,69.09,69.96,68.9,69.85,11478400,0,0
30-08-2017,69.81,70.96,69.64,70.77,16897800,0,0
31-08-2017,70.79,71.68,70.57,71.5,27652800,0,0
01-09-2017,71.44,71.47,70.42,70.7,21736200,0,0
05-09-2017,70.13,70.65,69.78,70.39,21556000,0,0
06-09-2017,70.51,70.8,70.14,70.19,16535800,0,0
07-09-2017,70.45,71.33,70.38,71.08,17471200,0,0
08-09-2017,71.08,71.18,70.61,70.74,14703800,0,0
11-09-2017,71.06,71.66,71.06,71.49,17910400,0,0
12-09-2017,71.49,71.95,71.11,71.41,14394900,0,0
13-09-2017,71.65,71.94,71.29,71.92,13380800,0,0
14-09-2017,71.72,72.18,71.26,71.5,15733900,0,0
15-09-2017,71.55,72.09,70.83,72.01,38578400,0,0
18-09-2017,71.94,72.64,71.75,71.87,23307000,0,0
19-09-2017,71.92,72.39,71.73,72.14,16093300,0,0
20-09-2017,72.05,72.24,71.06,71.66,21587900,0,0
21-09-2017,71.82,71.95,70.86,70.96,19186100,0,0
22-09-2017,70.75,71.25,70.62,71.15,14111400,0,0
25-09-2017,70.85,71,69.73,70.05,24149200,0,0
26-09-2017,70.44,70.58,69.79,70.05,18019600,0,0
27-09-2017,70.33,70.92,69.97,70.62,19565100,0,0
28-09-2017,70.32,70.73,70.1,70.64,10883800,0,0
29-09-2017,70.7,71.28,70.65,71.23,17079100,0,0
02-10-2017,71.44,71.73,71.05,71.34,15304800,0,0
03-10-2017,71.4,71.6,70.94,71.01,12190400,0,0
04-10-2017,70.85,71.45,70.48,71.42,13317700,0,0
05-10-2017,71.93,72.79,71.68,72.64,21195300,0,0
